"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3338","confirmed delete soft-deletes the screen (moves to deleted section)","webkit","Tue Apr 14 22:04:02 UTC 2026","passed","Tue Apr 14 22:04:05 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","893","combined filters work","chromium","Tue Apr 14 22:03:05 UTC 2026","passed","Tue Apr 14 22:03:05 UTC 2026","Admin Audit Log (11.18)","admin-suggestions.spec.ts","",""
"","1670","bulk approve: confirmation dialog, all transitioned","chromium","Tue Apr 14 22:04:32 UTC 2026","passed","Tue Apr 14 22:04:34 UTC 2026","Admin Bulk Operations (11.93)","admin-suggestions.spec.ts","",""
"","726","reports empty state shows message when no archived reports","mobile-chrome","Tue Apr 14 21:56:32 UTC 2026","passed","Tue Apr 14 21:56:33 UTC 2026","Admin Empty States","admin-empty-states.spec.ts","",""
"","2391","warning history shows multiple warnings","firefox","Tue Apr 14 22:09:03 UTC 2026","passed","Tue Apr 14 22:09:06 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","2811","OTP metrics show correct data","mobile-safari","Tue Apr 14 22:47:18 UTC 2026","passed","Tue Apr 14 22:47:21 UTC 2026","Admin Users - Security Subtab","admin-users-security.spec.ts","",""
"","691","merge suggestion with itself returns error","firefox","Tue Apr 14 22:06:18 UTC 2026","passed","Tue Apr 14 22:06:18 UTC 2026","Admin Moderation Edge Cases (11.30)","admin-suggestions.spec.ts","",""
"","727","has correct title","firefox","Tue Apr 14 22:11:52 UTC 2026","passed","Tue Apr 14 22:11:52 UTC 2026","Portal — Page Load & Structure","portal-auth.spec.ts","",""
"","2043","clear warnings resets GCS to 100","mobile-safari","Tue Apr 14 22:32:24 UTC 2026","passed","Tue Apr 14 22:32:26 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","262","identifies Shyden Ltd as data controller","chromium","Tue Apr 14 22:07:33 UTC 2026","passed","Tue Apr 14 22:07:33 UTC 2026","Privacy Policy — Shyden Ltd data controller","legal-pages.spec.ts","",""
"","656","save preferences: toast confirmation","firefox","Tue Apr 14 22:20:10 UTC 2026","passed","Tue Apr 14 22:20:11 UTC 2026","Subscribe Modal","suggestions-subscribe.spec.ts","",""
"","2588","hide online status checkbox persists after toggle","firefox","Tue Apr 14 22:08:11 UTC 2026","passed","Tue Apr 14 22:08:14 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","1848","pity counter editable and persists","mobile-chrome","Tue Apr 14 22:04:12 UTC 2026","passed","Tue Apr 14 22:04:14 UTC 2026","Admin Users - Economy Subtab","admin-users-economy.spec.ts","",""
"","5395","remove vote: clicking same arrow again removes vote","mobile-safari","Tue Apr 14 22:57:36 UTC 2026","passed","Tue Apr 14 22:57:42 UTC 2026","Suggestions Board — Voting Flow","suggestions-board.spec.ts","",""
"","382","/community-guidelines.html uses dark theme","firefox","Tue Apr 14 22:11:16 UTC 2026","passed","Tue Apr 14 22:11:16 UTC 2026","Consistent styling across pages","legal-pages.spec.ts","",""
"","5546","toast success auto-dismisses after a few seconds","chromium","Tue Apr 14 21:55:28 UTC 2026","passed","Tue Apr 14 21:55:34 UTC 2026","Admin Cross-Tab Interactions","admin-cross-tab.spec.ts","",""
"","538","welcome prompt visible in suggestions section specifically (not header)","chromium","Tue Apr 14 22:08:46 UTC 2026","passed","Tue Apr 14 22:08:47 UTC 2026","Roadmap Auth — Login Prompt","roadmap-auth.spec.ts","",""
"","4916","acknowledge alert changes its status","webkit","Tue Apr 14 21:59:37 UTC 2026","passed","Tue Apr 14 21:59:42 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
"","1293","new screen card has save and delete buttons","chromium","Tue Apr 14 22:00:34 UTC 2026","passed","Tue Apr 14 22:00:35 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","580","hero title stays in Khmer script regardless of language","chromium","Tue Apr 14 22:13:43 UTC 2026","passed","Tue Apr 14 22:13:43 UTC 2026","Translation Verification > Khmer New Year Page","translation-verification.spec.ts","",""
"","0","milestone add and remove — persist through save/reload","firefox","Tue Apr 14 21:57:44 UTC 2026","skipped","Tue Apr 14 21:57:44 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","722","GDPR consent checkbox unchecked by default","webkit","Tue Apr 14 22:24:01 UTC 2026","passed","Tue Apr 14 22:24:01 UTC 2026","Subscribe Modal GDPR Flow","suggestions-subscribe.spec.ts","",""
"","3016","filter buttons toggle between Pending, Approved, and Denied","mobile-safari","Tue Apr 14 22:22:38 UTC 2026","passed","Tue Apr 14 22:22:41 UTC 2026","Admin Appeals","admin-appeals.spec.ts","",""
"","874","all event types listed with 4 channel toggles each","webkit","Tue Apr 14 22:23:45 UTC 2026","passed","Tue Apr 14 22:23:46 UTC 2026","Subscribe Modal","suggestions-subscribe.spec.ts","",""
"","660","mobile viewport: layout responsive, no horizontal scroll","mobile-chrome","Tue Apr 14 22:10:28 UTC 2026","passed","Tue Apr 14 22:10:29 UTC 2026","Roadmap Page — Theme & Layout","roadmap-redesign.spec.ts","",""
"","382","has Privacy Policy link","mobile-chrome","Tue Apr 14 22:07:39 UTC 2026","passed","Tue Apr 14 22:07:40 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","272","message modal has close button","chromium","Tue Apr 14 22:08:17 UTC 2026","passed","Tue Apr 14 22:08:18 UTC 2026","Portal — Message Modal Structure","portal-auth.spec.ts","",""
"","3696","suggestions tab usable on 768px viewport","mobile-safari","Tue Apr 14 22:42:09 UTC 2026","passed","Tue Apr 14 22:42:13 UTC 2026","Admin Panel Responsive Design (11.86)","admin-suggestions.spec.ts","",""
"","664","TOTP inputs enforce numeric pattern","firefox","Tue Apr 14 22:13:34 UTC 2026","passed","Tue Apr 14 22:13:35 UTC 2026","Portal — Authentication Section Security","portal-security.spec.ts","",""
"","469","has viewport meta tag","webkit","Tue Apr 14 22:14:18 UTC 2026","passed","Tue Apr 14 22:14:18 UTC 2026","Cyber Bullying Policy","legal-pages.spec.ts","",""
"","627","backup list loads with API verification","chromium","Tue Apr 14 21:53:37 UTC 2026","passed","Tue Apr 14 21:53:38 UTC 2026","Admin Backups Tab","admin-backups.spec.ts","",""
"","578","globe button is visible on roadmap","mobile-chrome","Tue Apr 14 22:07:43 UTC 2026","passed","Tue Apr 14 22:07:44 UTC 2026","Language Selector","language-selector.spec.ts","",""
"","2717","roadmap 0 features: ring chart 0%, ""No features yet"" message","mobile-chrome","Tue Apr 14 22:13:14 UTC 2026","passed","Tue Apr 14 22:13:16 UTC 2026","Empty & Extreme States","suggestions-board.spec.ts","",""
"","1808","search by user ID returns matching devices","chromium","Tue Apr 14 21:55:46 UTC 2026","passed","Tue Apr 14 21:55:47 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","827","filter badge counts: show number of active filters","chromium","Tue Apr 14 22:11:54 UTC 2026","passed","Tue Apr 14 22:11:55 UTC 2026","Filter & Search Combination Edge Cases","suggestions-board.spec.ts","",""
"","4879","audit log new entries appear without page refresh","firefox","Tue Apr 14 22:06:54 UTC 2026","passed","Tue Apr 14 22:06:59 UTC 2026","Admin Notifications (11.92)","admin-suggestions.spec.ts","",""
"","511","globe button is visible on roadmap","chromium","Tue Apr 14 22:07:24 UTC 2026","passed","Tue Apr 14 22:07:24 UTC 2026","Language Selector","language-selector.spec.ts","",""
"","949","suggestions tab usable on 375px viewport","chromium","Tue Apr 14 22:04:17 UTC 2026","passed","Tue Apr 14 22:04:18 UTC 2026","Admin Panel Responsive Design (11.86)","admin-suggestions.spec.ts","",""
"","2213","email show/hide toggle works","webkit","Tue Apr 14 22:12:11 UTC 2026","passed","Tue Apr 14 22:12:13 UTC 2026","Admin Users - Profile Subtab","admin-users-profile.spec.ts","",""
"","4689","gifts tab shows table with data or appropriate empty state","mobile-safari","Tue Apr 14 22:28:16 UTC 2026","passed","Tue Apr 14 22:28:20 UTC 2026","Admin Empty States","admin-empty-states.spec.ts","",""
"","463","login renders at 320px width","mobile-chrome","Tue Apr 14 22:08:20 UTC 2026","passed","Tue Apr 14 22:08:21 UTC 2026","Portal — Responsive: Login Screen","portal-a11y.spec.ts","",""
"","353","has viewport meta tag","mobile-chrome","Tue Apr 14 22:07:51 UTC 2026","passed","Tue Apr 14 22:07:51 UTC 2026","Terms of Service","legal-pages.spec.ts","",""
"","1080","active toggle excludes banner from active endpoint","mobile-chrome","Tue Apr 14 21:53:25 UTC 2026","passed","Tue Apr 14 21:53:26 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","577","recovery renders at 320px without overflow","firefox","Tue Apr 14 22:11:48 UTC 2026","passed","Tue Apr 14 22:11:48 UTC 2026","Portal — Responsive: Recovery Screen","portal-a11y.spec.ts","",""
"","546","resize: chart scales on mobile without distortion","mobile-chrome","Tue Apr 14 22:10:30 UTC 2026","passed","Tue Apr 14 22:10:31 UTC 2026","Ring Chart Details","roadmap-redesign.spec.ts","",""
"","2624","temp ID check returns availability result","mobile-safari","Tue Apr 14 22:45:06 UTC 2026","passed","Tue Apr 14 22:45:09 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","1008","displays sign-in subtitle","mobile-safari","Tue Apr 14 22:51:19 UTC 2026","passed","Tue Apr 14 22:51:21 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","1159","admin overturn: audit log shows full history","firefox","Tue Apr 14 22:06:19 UTC 2026","passed","Tue Apr 14 22:06:20 UTC 2026","Admin Moderation Edge Cases (11.30)","admin-suggestions.spec.ts","",""
"","4625","date of birth edit persists after reload","mobile-safari","Tue Apr 14 22:44:34 UTC 2026","passed","Tue Apr 14 22:44:39 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","1172","comment form visible on accepted suggestions after login","firefox","Tue Apr 14 22:14:36 UTC 2026","passed","Tue Apr 14 22:14:37 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","353","security section has data-i18n attributes","chromium","Tue Apr 14 22:07:49 UTC 2026","passed","Tue Apr 14 22:07:49 UTC 2026","Portal — i18n: Data Attributes","portal-a11y.spec.ts","",""
"","889","after sign out, page does NOT reload (SPA behavior)","webkit","Tue Apr 14 22:17:46 UTC 2026","passed","Tue Apr 14 22:17:47 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","688","Khmer New Year page has language selector button","webkit","Tue Apr 14 22:13:52 UTC 2026","passed","Tue Apr 14 22:13:53 UTC 2026","Language Selector Regression","khmer-new-year-page.spec.ts","",""
"","31","milestone add and remove — persist through save/reload","mobile-chrome","Tue Apr 14 21:56:31 UTC 2026","skipped","Tue Apr 14 21:56:31 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","737","seeded banner appears in list with API verification","chromium","Tue Apr 14 21:53:43 UTC 2026","passed","Tue Apr 14 21:53:44 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","1021","download links open in new tab (target=""_blank"")","webkit","Tue Apr 14 22:17:22 UTC 2026","passed","Tue Apr 14 22:17:23 UTC 2026","Roadmap Auth — No Account Found","roadmap-auth.spec.ts","",""
"","1097","approve button moves suggestion to accepted and removes from queue","mobile-chrome","Tue Apr 14 22:00:43 UTC 2026","passed","Tue Apr 14 22:00:44 UTC 2026","Admin Suggestions Moderation (11.16)","admin-suggestions.spec.ts","",""
"","368","search filters languages","chromium","Tue Apr 14 22:07:25 UTC 2026","passed","Tue Apr 14 22:07:26 UTC 2026","Language Selector","language-selector.spec.ts","",""
"","1353","screen card has all expected form fields","mobile-chrome","Tue Apr 14 21:59:44 UTC 2026","passed","Tue Apr 14 21:59:45 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","1240","seasonal-theme.js loads without errors on landing page","chromium","Tue Apr 14 22:10:07 UTC 2026","passed","Tue Apr 14 22:10:08 UTC 2026","Seasonal Theme System","seasonal-theme.spec.ts","",""
"","6210","auto-save debounce fires only once after rapid typing","webkit","Tue Apr 14 22:13:09 UTC 2026","passed","Tue Apr 14 22:13:16 UTC 2026","Admin Validation","admin-validation.spec.ts","",""
"","1746","two browser tabs: vote in one, other tab reflects updated count on refresh","chromium","Tue Apr 14 22:11:20 UTC 2026","passed","Tue Apr 14 22:11:22 UTC 2026","Voting Edge Cases","suggestions-board.spec.ts","",""
"","4706","device ban from Devices tab appears in user moderation bans","webkit","Tue Apr 14 21:55:42 UTC 2026","passed","Tue Apr 14 21:55:47 UTC 2026","Admin Cross-Tab Interactions","admin-cross-tab.spec.ts","",""
"","257","recovery renders at 320px without overflow","chromium","Tue Apr 14 22:07:52 UTC 2026","passed","Tue Apr 14 22:07:53 UTC 2026","Portal — Responsive: Recovery Screen","portal-a11y.spec.ts","",""
"","276","navigating to #recovery shows recovery form","chromium","Tue Apr 14 22:08:04 UTC 2026","passed","Tue Apr 14 22:08:05 UTC 2026","Portal — Recovery Screen","portal-auth.spec.ts","",""
"","2778","date of birth edit persists after reload","firefox","Tue Apr 14 22:07:59 UTC 2026","passed","Tue Apr 14 22:08:02 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","1095","coins cannot go below zero","mobile-chrome","Tue Apr 14 22:04:14 UTC 2026","passed","Tue Apr 14 22:04:15 UTC 2026","Admin Users - Economy Subtab","admin-users-economy.spec.ts","",""
"","625","form displays description field with 5000 char limit visible","firefox","Tue Apr 14 22:16:34 UTC 2026","passed","Tue Apr 14 22:16:35 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","1290","download backup triggers a download","webkit","Tue Apr 14 21:53:38 UTC 2026","passed","Tue Apr 14 21:53:39 UTC 2026","Admin Backups Tab","admin-backups.spec.ts","",""
"","1103","spin history collapsible — click toggle, verify expands/collapses","chromium","Tue Apr 14 22:00:25 UTC 2026","passed","Tue Apr 14 22:00:27 UTC 2026","Admin Spin Monitor","admin-spin-monitor.spec.ts","",""
"","1156","mobile viewport: layout responsive, no horizontal scroll","mobile-safari","Tue Apr 14 22:55:26 UTC 2026","passed","Tue Apr 14 22:55:27 UTC 2026","Roadmap Page — Theme & Layout","roadmap-redesign.spec.ts","",""
"","1200","OAuth button images are aria-hidden","mobile-safari","Tue Apr 14 22:50:26 UTC 2026","passed","Tue Apr 14 22:50:27 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","476","open modal, enable all channels for all events, save: all persisted","mobile-chrome","Tue Apr 14 22:14:47 UTC 2026","passed","Tue Apr 14 22:14:47 UTC 2026","Subscribe Modal Edge Cases","suggestions-subscribe.spec.ts","",""
"","540","has password card (hidden by default)","webkit","Tue Apr 14 22:16:13 UTC 2026","passed","Tue Apr 14 22:16:14 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","553","submit with exactly 80 char title: succeeds","mobile-chrome","Tue Apr 14 22:12:12 UTC 2026","passed","Tue Apr 14 22:12:12 UTC 2026","Suggestion Submission Edge Cases","suggestions-board.spec.ts","",""
"","2347","alert bell badge count matches API alert count on load","mobile-chrome","Tue Apr 14 21:58:47 UTC 2026","passed","Tue Apr 14 21:58:50 UTC 2026","Admin Realtime Features","admin-realtime.spec.ts","",""
"","9082","suspend user then unsuspend","mobile-safari","Tue Apr 14 22:45:52 UTC 2026","passed","Tue Apr 14 22:46:01 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","2524","add screen auto-generates a valid screen ID","mobile-safari","Tue Apr 14 22:35:20 UTC 2026","passed","Tue Apr 14 22:35:22 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","959","suggestion 500 up, 499 down: shows net 1","webkit","Tue Apr 14 22:22:04 UTC 2026","passed","Tue Apr 14 22:22:05 UTC 2026","Empty & Extreme States","suggestions-board.spec.ts","",""
"","1600","Starting Screens tab is visible in nav bar","mobile-safari","Tue Apr 14 22:35:09 UTC 2026","passed","Tue Apr 14 22:35:11 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","325","events.json is fetchable and valid JSON","firefox","Tue Apr 14 22:15:43 UTC 2026","passed","Tue Apr 14 22:15:43 UTC 2026","Seasonal Theme System","seasonal-theme.spec.ts","",""
"","3819","API returns 500 on suggestions list: error message shown","mobile-safari","Tue Apr 14 23:00:59 UTC 2026","passed","Tue Apr 14 23:01:03 UTC 2026","Error States","suggestions-security.spec.ts","",""
"","605","evidence lightbox closes via Esc, overlay click, and X button","chromium","Tue Apr 14 21:53:35 UTC 2026","skipped","Tue Apr 14 21:53:35 UTC 2026","Admin Appeals","admin-appeals.spec.ts","",""
"","5005","edit banner title persists after reload","mobile-safari","Tue Apr 14 22:23:28 UTC 2026","passed","Tue Apr 14 22:23:33 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","526","after sign out, cached user data cleared","mobile-chrome","Tue Apr 14 22:10:05 UTC 2026","passed","Tue Apr 14 22:10:06 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","2929","badge clears when admin views pending queue","mobile-safari","Tue Apr 14 22:42:31 UTC 2026","passed","Tue Apr 14 22:42:33 UTC 2026","Admin Notifications (11.92)","admin-suggestions.spec.ts","",""
"","609","has Terms of Service link","webkit","Tue Apr 14 22:13:57 UTC 2026","passed","Tue Apr 14 22:13:58 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","2526","CSS variables remain default outside event dates","firefox","Tue Apr 14 22:15:51 UTC 2026","passed","Tue Apr 14 22:15:54 UTC 2026","Seasonal Theme System","seasonal-theme.spec.ts","",""
"","0","profile preview updates live","mobile-chrome","Tue Apr 14 22:06:32 UTC 2026","skipped","Tue Apr 14 22:06:32 UTC 2026","Admin Users - Profile Subtab","admin-users-profile.spec.ts","",""
"","2880","alert bell badge count matches API alert count on load","webkit","Tue Apr 14 22:00:34 UTC 2026","passed","Tue Apr 14 22:00:37 UTC 2026","Admin Realtime Features","admin-realtime.spec.ts","",""
"","439","main element wraps portal content","firefox","Tue Apr 14 22:11:48 UTC 2026","passed","Tue Apr 14 22:11:49 UTC 2026","Portal — Semantic HTML Structure","portal-a11y.spec.ts","",""
"","0","read-only fields cannot be edited","mobile-chrome","Tue Apr 14 22:06:32 UTC 2026","skipped","Tue Apr 14 22:06:32 UTC 2026","Admin Users - Profile Subtab","admin-users-profile.spec.ts","",""
"","238","has Community Guidelines link","chromium","Tue Apr 14 22:07:22 UTC 2026","passed","Tue Apr 14 22:07:22 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","578","downvote: count goes negative (net score can be negative)","mobile-chrome","Tue Apr 14 22:12:33 UTC 2026","passed","Tue Apr 14 22:12:33 UTC 2026","Voting Edge Cases","suggestions-board.spec.ts","",""
"","934","Roadmap page has language selector button","webkit","Tue Apr 14 22:13:51 UTC 2026","passed","Tue Apr 14 22:13:52 UTC 2026","Language Selector Regression","khmer-new-year-page.spec.ts","",""
"","611","vote/suggest/comment buttons enabled when logged in","firefox","Tue Apr 14 22:14:27 UTC 2026","passed","Tue Apr 14 22:14:28 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","727","Google sign-in button meets 44px minimum","webkit","Tue Apr 14 22:14:41 UTC 2026","passed","Tue Apr 14 22:14:42 UTC 2026","Portal — Accessibility: Touch Targets","portal-a11y.spec.ts","",""
"","337","enrollment section has data-i18n attributes","chromium","Tue Apr 14 22:07:47 UTC 2026","passed","Tue Apr 14 22:07:47 UTC 2026","Portal — i18n: Data Attributes","portal-a11y.spec.ts","",""
"","1","multiple gifts in table are sorted by order","webkit","Tue Apr 14 21:59:02 UTC 2026","skipped","Tue Apr 14 21:59:02 UTC 2026","Admin Gifts Tab","admin-gifts.spec.ts","",""
"","959","contact button disabled when submitter did not opt in","mobile-chrome","Tue Apr 14 22:03:53 UTC 2026","passed","Tue Apr 14 22:03:54 UTC 2026","Admin Contact Opt-In Flow (11.95)","admin-suggestions.spec.ts","",""
"","805","open from bell icon: that feature pre-selected in watch list","webkit","Tue Apr 14 22:23:53 UTC 2026","passed","Tue Apr 14 22:23:54 UTC 2026","Subscribe Modal Edge Cases","suggestions-subscribe.spec.ts","",""
"","3064","create banner via dialog persists after reload","firefox","Tue Apr 14 21:54:46 UTC 2026","passed","Tue Apr 14 21:54:50 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","0","log config retention change persists after reload","mobile-safari","Tue Apr 14 22:31:06 UTC 2026","skipped","Tue Apr 14 22:31:06 UTC 2026","Admin Logs > Config tests","admin-logs.spec.ts","",""
"","539","edit pending: form pre-filled with current values, re-review warning banner shown","mobile-chrome","Tue Apr 14 22:11:47 UTC 2026","passed","Tue Apr 14 22:11:48 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","1501","clear all filters: resets to default view","mobile-safari","Tue Apr 14 22:59:06 UTC 2026","passed","Tue Apr 14 22:59:07 UTC 2026","Filter & Search Combination Edge Cases","suggestions-board.spec.ts","",""
"","643","sign out removes auth from subsequent API calls","firefox","Tue Apr 14 22:14:44 UTC 2026","passed","Tue Apr 14 22:14:44 UTC 2026","Roadmap Auth — Session Persistence","roadmap-auth.spec.ts","",""
"","850","mute button toggles mute state during nuclear dialog","mobile-chrome","Tue Apr 14 21:58:41 UTC 2026","passed","Tue Apr 14 21:58:42 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","645","only allowlisted routes are valid","firefox","Tue Apr 14 22:13:25 UTC 2026","passed","Tue Apr 14 22:13:26 UTC 2026","Portal — XSS Prevention via Hash Routing","portal-security.spec.ts","",""
"","4583","special characters and XSS payload in search are safely escaped","mobile-safari","Tue Apr 14 22:47:55 UTC 2026","passed","Tue Apr 14 22:48:00 UTC 2026","Admin Validation","admin-validation.spec.ts","",""
"","800","suggestion 0 votes (besides auto): shows score 1","firefox","Tue Apr 14 22:18:38 UTC 2026","passed","Tue Apr 14 22:18:39 UTC 2026","Empty & Extreme States","suggestions-board.spec.ts","",""
"","1529","filter by admin user works","firefox","Tue Apr 14 22:05:09 UTC 2026","passed","Tue Apr 14 22:05:11 UTC 2026","Admin Audit Log (11.18)","admin-suggestions.spec.ts","",""
"","856","ring chart legend shows correct counts (Done, In Progress, Planned)","firefox","Tue Apr 14 22:14:58 UTC 2026","passed","Tue Apr 14 22:14:58 UTC 2026","Roadmap Page — Theme & Layout","roadmap-redesign.spec.ts","",""
"","724","dispute filed shows indicator on dispute queue","chromium","Tue Apr 14 22:04:25 UTC 2026","passed","Tue Apr 14 22:04:25 UTC 2026","Admin Notifications (11.92)","admin-suggestions.spec.ts","",""
"","2044","start monitoring — enter uniqueId, click Start, verify status and name","webkit","Tue Apr 14 22:02:45 UTC 2026","passed","Tue Apr 14 22:02:47 UTC 2026","Admin Spin Monitor","admin-spin-monitor.spec.ts","",""
"","2018","GCS reset to 100","mobile-chrome","Tue Apr 14 22:05:22 UTC 2026","passed","Tue Apr 14 22:05:24 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","472","contains anti-bullying content","webkit","Tue Apr 14 22:14:18 UTC 2026","passed","Tue Apr 14 22:14:19 UTC 2026","Cyber Bullying Policy","legal-pages.spec.ts","",""
"","510","duplicate detection: ""Load more"" shows 3 more results","chromium","Tue Apr 14 22:10:49 UTC 2026","passed","Tue Apr 14 22:10:49 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","3133","filter pending queue by submitter works","mobile-safari","Tue Apr 14 22:41:24 UTC 2026","passed","Tue Apr 14 22:41:27 UTC 2026","Admin Moderation Edge Cases (11.30)","admin-suggestions.spec.ts","",""
"","745","all external script sources are from allowed origins","mobile-safari","Tue Apr 14 22:53:31 UTC 2026","passed","Tue Apr 14 22:53:31 UTC 2026","Portal — CSP & Security Headers","portal-security.spec.ts","",""
"","847","device binding section shows seeded data","mobile-chrome","Tue Apr 14 22:05:24 UTC 2026","passed","Tue Apr 14 22:05:25 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","823","Add Screen button is visible","firefox","Tue Apr 14 22:02:01 UTC 2026","passed","Tue Apr 14 22:02:02 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","1050","re-auth TOTP code input has associated label","mobile-safari","Tue Apr 14 22:50:14 UTC 2026","passed","Tue Apr 14 22:50:15 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","1178","Starting Screens tab has active class when selected","webkit","Tue Apr 14 22:03:06 UTC 2026","passed","Tue Apr 14 22:03:07 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","605","card: default state (no user interaction)","mobile-chrome","Tue Apr 14 22:12:47 UTC 2026","passed","Tue Apr 14 22:12:47 UTC 2026","Suggestion Card UI States","suggestions-board.spec.ts","",""
"","1687","edit fun fact changes text and persists","mobile-chrome","Tue Apr 14 21:56:55 UTC 2026","passed","Tue Apr 14 21:56:57 UTC 2026","Admin Fun Facts","admin-funfacts.spec.ts","",""
"","365","identifies Shyden Ltd as service provider","firefox","Tue Apr 14 22:11:14 UTC 2026","passed","Tue Apr 14 22:11:15 UTC 2026","Terms of Service — Shyden Ltd service provider","legal-pages.spec.ts","",""
"","275","login form has autocomplete attribute","chromium","Tue Apr 14 22:08:01 UTC 2026","passed","Tue Apr 14 22:08:02 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","1054","timeline: overturns with admin name and reason","chromium","Tue Apr 14 22:04:43 UTC 2026","passed","Tue Apr 14 22:04:44 UTC 2026","Admin Suggestion History Timeline (11.94)","admin-suggestions.spec.ts","",""
"","3582","fun facts tab shows content or appropriate empty state","mobile-chrome","Tue Apr 14 21:56:40 UTC 2026","passed","Tue Apr 14 21:56:44 UTC 2026","Admin Empty States","admin-empty-states.spec.ts","",""
"","695","empty hash shows login","webkit","Tue Apr 14 22:16:24 UTC 2026","passed","Tue Apr 14 22:16:25 UTC 2026","Portal — Hash Routing (Unauthenticated)","portal-dashboard.spec.ts","",""
"","1082","submit with only whitespace title: form validation error","mobile-safari","Tue Apr 14 22:58:00 UTC 2026","passed","Tue Apr 14 22:58:01 UTC 2026","Suggestion Submission Edge Cases","suggestions-board.spec.ts","",""
"","543","zodiac table has 12 animals","firefox","Tue Apr 14 22:10:46 UTC 2026","passed","Tue Apr 14 22:10:46 UTC 2026","Khmer New Year Page","khmer-new-year-page.spec.ts","",""
"","395","has Google Play Store link","mobile-chrome","Tue Apr 14 22:07:38 UTC 2026","passed","Tue Apr 14 22:07:39 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","6130","non-URL value in profile photo field is accepted or rejected gracefully","webkit","Tue Apr 14 22:12:48 UTC 2026","passed","Tue Apr 14 22:12:54 UTC 2026","Admin Validation","admin-validation.spec.ts","",""
"","472","has Google sign-in button with branded logo","mobile-chrome","Tue Apr 14 22:08:29 UTC 2026","passed","Tue Apr 14 22:08:30 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","508","switch language: suggestion form labels translated","mobile-chrome","Tue Apr 14 22:13:54 UTC 2026","passed","Tue Apr 14 22:13:54 UTC 2026","Translations","suggestions-security.spec.ts","",""
"","1360","start monitoring — enter uniqueId, click Start, verify status and name","firefox","Tue Apr 14 22:01:44 UTC 2026","passed","Tue Apr 14 22:01:45 UTC 2026","Admin Spin Monitor","admin-spin-monitor.spec.ts","",""
